X,Y,Z
-1.5562272,5.186552,7.8763237
1.0681448,0.7321668,3.7729478
-2.1015897,-4.304406,-0.3084994
2.8383067,-3.9544702,1.3449043
5.6474094,-4.9025598,0.5982021
-2.4048753,5.5187497,9.556474
-0.968229,3.7750926,10.217425
1.9155905,-0.2600694,2.8652296
5.627464,-2.6757975,-0.70920575
1.5242983,2.3285563,8.493924
-4.018567,1.5542728,2.394956
1.9256172,-4.998591,1.1562529
6.3384485,-3.9018283,1.528014
-3.2908554,5.501264,10.406228
0.119469896,3.0103526,8.479179
-0.5571859,1.6420492,8.724879
0.8069279,2.647505,8.9034195
-2.1012206,4.2825365,6.3508663
1.285193,-5.1238422,-0.28845587
-0.5996155,2.2402349,8.60923
-2.0718515,-1.3765413,0.19057983
-0.41984022,-3.4987674,-0.45675763
0.83414876,1.6878532,2.3595293
-0.18720089,1.7831762,10.060589
2.0728643,-3.494077,-0.27042118
-1.9375738,-2.018453,0.13247548
1.7446768,0.56605995,2.9987326
-0.618088,3.470647,9.551785
5.8860908,-4.828992,-0.39926726
-4.650223,1.7998862,4.3272743
-2.3761997,5.5567646,7.865803
6.728631,-3.8440797,-0.18153854
0.62942076,-3.8218563,0.2119047
-2.8273969,3.7282133,5.809313
-3.2602017,2.0243785,5.316574
-2.0873137,-1.7773229,-0.35246438
-3.3439865,1.5831106,2.4219952
-0.7959119,2.6794076,3.633616
0.2945282,1.3255931,9.148048
-0.9855106,3.5843277,4.0756464
-4.5403285,2.2269492,4.8458095
-1.4931495,3.814799,9.293723
-1.5283686,-2.5867558,1.0840101
-1.0642378,3.6703372,5.009612
-1.7475877,-2.3353398,6.4518666
-2.9041374,4.1510925,4.776664
1.9991059,-4.819384,0.7170001
-2.1352038,-0.9984753,0.6260774
-1.2290592,5.7021074,7.8214107
-2.5264,-4.3154974,1.3253833
3.1348708,-0.6159195,0.20963515
-2.7140913,2.6343207,5.56892
6.6061535,-3.6142917,1.0548099
-0.33310884,2.135268,9.015419
-1.7444599,6.0543485,7.946676
-4.04311,2.1065059,3.5509467
-0.5298652,-4.0738673,-0.66946256
4.918451,-4.5057335,0.24301463
-2.5809455,-1.4149433,-0.7303963
-1.3787773,-3.3890867,6.914668
-2.1091704,2.9466183,8.686275
2.9852612,-0.3830414,0.74493265
-2.092583,3.5866015,9.077105
2.174031,0.97300845,2.9477584
-0.39198205,-4.4703054,0.88027203
5.5624623,-3.1483023,1.4607424
-3.8934186,0.094067305,0.19098516
-1.5099765,3.417777,3.8716416
-0.13861734,2.8597975,9.591135
